plant_name,plant_id_epa,plant_id_eia,unitid,generator_id,boiler_id,fuel_type_primary,fuel_type_code,fuel_type_eia,prime_mover_code,edat_capacity_mw,heat_input_mmbtu,generator_id_match_method,op_status,op_status_date
Almond Power Plant,7315.0,7315.0,4,4,,Pipeline Natural Gas,NG,NG,GT,58.0,44015.049000000006,X-walk from Travis,OPR,Apr/29/2012 
Van Sant,7318.0,7318.0,**11,1,,Diesel Oil,DFO,NG,GT,44.0,14972.296,X-walk from Travis,OPR,Jun/01/1991 
San Jacinto Steam Electric Station,7325.0,7325.0,SJS1,1,,Pipeline Natural Gas,NG,NG,GT,100.0,6821567.617000001,X-walk from Travis,OPR,Apr/21/1995 
San Jacinto Steam Electric Station,7325.0,7325.0,SJS2,2,,Pipeline Natural Gas,NG,NG,GT,100.0,6446221.601,X-walk from Travis,OPR,Apr/21/1995 
Richmond (IN),7335.0,7335.0,RCT1,RCT1,,Pipeline Natural Gas,NG,NG,GT,45.0,23679.05,X-walk from Travis,OPR,May/01/1992 
Richmond (IN),7335.0,7335.0,RCT2,RCT2,,Pipeline Natural Gas,NG,NG,GT,45.0,23629.15,X-walk from Travis,OPR,May/01/1992 
Anderson,7336.0,7336.0,ACT1,ACT1,,Pipeline Natural Gas,NG,NG,GT,45.0,24285.15,X-walk from Travis,OPR,Jun/01/1992 
Anderson,7336.0,7336.0,ACT2,ACT2,,Pipeline Natural Gas,NG,NG,GT,45.0,24820.15,X-walk from Travis,OPR,Oct/01/1992 
Anderson,7336.0,7336.0,ACT3,ACT3,,Pipeline Natural Gas,NG,NG,GT,100.0,114794.525,X-walk from Travis,OPR,Mar/09/2004 
George Neal South,7343.0,7343.0,4,4,4,Coal,CBL,RC,ST,725.0,27607864.63,X-walk from Travis,OPR,Jul/01/1979 
University of Florida,7345.0,7345.0,1,P1,,Pipeline Natural Gas,NG,NG,CT,305.0,3334007.938,X-walk from Travis,OPR,Dec/17/1993 
Robins,7348.0,7348.0,CT1,1,,Pipeline Natural Gas,NG,NG,GT,110.0,81315.5,X-walk from Travis,OPR,Apr/19/1995 
Robins,7348.0,7348.0,CT2,2,,Pipeline Natural Gas,NG,NG,GT,110.0,69486.6,X-walk from Travis,OPR,Apr/27/1995 
United Hospital,7378.0,7378.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Oct/01/1992 
United Hospital,7378.0,7378.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,Oct/01/1992 
United Hospital,7378.0,7378.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,Oct/01/1992 
Midulla Generating Station,7380.0,7380.0,1,CT1,,Pipeline Natural Gas,NG,NG,CT,200.0,11888027.67,X-walk from Travis,OPR,Aug/11/2001 
Midulla Generating Station,7380.0,7380.0,1,ST3,,Pipeline Natural Gas,NG,NG,CT,200.0,11888027.67,X-walk from Travis,OPR,Aug/11/2001 
Midulla Generating Station,7380.0,7380.0,2,CT2,,Pipeline Natural Gas,NG,NG,CT,200.0,11236861.7,X-walk from Travis,OPR,Aug/29/2001 
Midulla Generating Station,7380.0,7380.0,2,ST3,,Pipeline Natural Gas,NG,NG,CT,200.0,11236861.7,X-walk from Travis,OPR,Aug/29/2001 
Midulla Generating Station,7380.0,7380.0,4A,GT4,,Pipeline Natural Gas,NG,NG,GT,32.0,140414.018,X-walk from Travis,OPR,Jul/19/2006 
Midulla Generating Station,7380.0,7380.0,4B,GT4,,Pipeline Natural Gas,NG,NG,GT,32.0,102625.23,X-walk from Travis,OPR,Jul/19/2006 
Midulla Generating Station,7380.0,7380.0,5A,GT5,,Pipeline Natural Gas,NG,NG,GT,32.0,78268.095,X-walk from Travis,OPR,Jun/30/2006 
Midulla Generating Station,7380.0,7380.0,5B,GT5,,Pipeline Natural Gas,NG,NG,GT,32.0,94054.084,X-walk from Travis,OPR,Jul/05/2006 
Midulla Generating Station,7380.0,7380.0,6A,GT6,,Pipeline Natural Gas,NG,NG,GT,32.0,219217.918,X-walk from Travis,OPR,Jun/19/2006 
Midulla Generating Station,7380.0,7380.0,6B,GT6,,Pipeline Natural Gas,NG,NG,GT,32.0,219202.736,X-walk from Travis,OPR,Jun/19/2006 
Midulla Generating Station,7380.0,7380.0,7A,GT7,,Pipeline Natural Gas,NG,NG,GT,32.0,229229.872,X-walk from Travis,OPR,Jun/06/2006 
Midulla Generating Station,7380.0,7380.0,7B,GT7,,Pipeline Natural Gas,NG,NG,GT,32.0,224653.681,X-walk from Travis,OPR,Jun/06/2006 
Midulla Generating Station,7380.0,7380.0,8A,GT8,,Pipeline Natural Gas,NG,NG,GT,32.0,189351.09699999998,X-walk from Travis,OPR,May/30/2006 
Midulla Generating Station,7380.0,7380.0,8B,GT8,,Pipeline Natural Gas,NG,NG,GT,32.0,189040.938,X-walk from Travis,OPR,May/30/2006 
Shelbina Power #2,7406.0,7406.0,G3,G3,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/1992 
Shelbina Power #2,7406.0,7406.0,G4,G4,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/1992 
Shelbina Power #2,7406.0,7406.0,G5,G5,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/1992 
Lakefield Public Utilities,7415.0,7415.0,5,6,,,,DFO,,,,X-walk from Travis,OPR,Jun/01/2003 
Interstate,7425.0,7425.0,1,1,,Pipeline Natural Gas,NG,NG,GT,150.0,573451.05,X-walk from Travis,OPR,Jan/01/1997 
NCPA Combustion Turbine Project #2,7449.0,7449.0,NA1,NA1,,Pipeline Natural Gas,NG,NG,GT,52.0,20087.676,X-walk from Travis,OPR,Apr/01/1996 
Rathdrum Combustion Turbine Project,7456.0,7456.0,1,1,,Pipeline Natural Gas,NG,NG,GT,100.0,188024.211,X-walk from Travis,OPR,Jan/01/1995 
Rathdrum Combustion Turbine Project,7456.0,7456.0,2,2,,Pipeline Natural Gas,NG,NG,GT,100.0,237434.025,X-walk from Travis,OPR,Jan/01/1995 
Neil Simpson II,7504.0,7504.0,001,2,,Coal,CBL,SUB,ST,95.0,7973400.589,X-walk from Travis,OPR,Jun/15/1995 
Neil Simpson II,7504.0,7504.0,CT1,GT1,,Pipeline Natural Gas,NG,NG,GT,40.0,93741.23199999999,X-walk from Travis,OPR,Jun/15/2000 
Fergus Control Center,7505.0,7505.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Oct/01/1995 
McPherson Municipal Power Plant #3,7515.0,7515.0,1,NA1,,Pipeline Natural Gas,NG,NG,GT,115.0,110513.10800000001,X-walk from Travis,OPR,Oct/29/1998 
Carson Cogeneration,7527.0,10169.0,1,1,,Natural Gas,NG,,CT,65.0,3399312.2180000003,X-walk from Travis,OPR,Oct/11/1995 
Carson Cogeneration,7527.0,10169.0,1,2,,Natural Gas,NG,,CT,65.0,3399312.2180000003,X-walk from Travis,OPR,Oct/11/1995 
Carson Cogeneration,7527.0,10169.0,2,CCCT,,Natural Gas,NG,,GT,43.0,185526.31,X-walk from Travis,OPR,Oct/11/1995 
SCA Cogen II,7551.0,7551.0,1A,CCST,,Pipeline Natural Gas,NG,NG,CT,70.0,2622197.714,X-walk from Travis,OPR,Apr/07/1997 
SCA Cogen II,7551.0,7551.0,1A,CT1A,,Pipeline Natural Gas,NG,NG,CT,70.0,2622197.714,X-walk from Travis,OPR,Apr/07/1997 
SCA Cogen II,7551.0,7551.0,1B,CT1B,,Pipeline Natural Gas,NG,NG,CT,64.0,3479824.8439999996,X-walk from Travis,OPR,Apr/07/1997 
SCA Cogen II,7551.0,7551.0,1B,CCST,,Pipeline Natural Gas,NG,NG,CT,64.0,3479824.8439999996,X-walk from Travis,OPR,Apr/07/1997 
SCA Cogen II,7551.0,7551.0,1C,CT1C,,Pipeline Natural Gas,NG,NG,GT,50.0,350141.549,X-walk from Travis,OPR,Mar/01/2001 
Sacramento Power Authority Cogen,7552.0,7552.0,1,CCST,,Pipeline Natural Gas,NG,NG,CT,200.0,6961097.804,X-walk from Travis,OPR,Aug/10/1997 
Sacramento Power Authority Cogen,7552.0,7552.0,1,CCCT,,Pipeline Natural Gas,NG,NG,CT,200.0,6961097.804,X-walk from Travis,OPR,Aug/10/1997 
Panora Municipal Electric,7584.0,7584.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,Jan/01/1993 
Prospect,7603.0,2599.0,1,1,,,,WAT,,,,X-walk from Travis,OPR,Feb/01/1998 
St. Francis Power Plant,7604.0,7604.0,1,1,,Pipeline Natural Gas,NG,NG,CT,268.0,2370233.713,X-walk from Travis,OPR,Jul/24/1999 
St. Francis Power Plant,7604.0,7604.0,2,2,,Pipeline Natural Gas,NG,NG,CT,268.0,3318015.4689999996,X-walk from Travis,OPR,Feb/01/2001 
River Road,7605.0,7605.0,1,1,1,Natural Gas,NG,NG,CT,275.0,10543880.82,X-walk from Travis,OPR,Dec/08/1997 
Anaheim Combustion Turbine,7693.0,7693.0,1,1,,Pipeline Natural Gas,NG,NG,GT,52.0,384549.876,X-walk from Travis,OPR,May/01/1991 
Washington County Cogen (Olin),7697.0,7697.0,CC1,1,,Pipeline Natural Gas,NG,NG,CT,242.0,8087577.4,X-walk from Travis,OPR,Feb/11/1999 
Washington County Cogen (Olin),7697.0,7697.0,CC1,2,,Pipeline Natural Gas,NG,NG,CT,242.0,8087577.4,X-walk from Travis,OPR,Feb/11/1999 
SABIC Innovative Plastics - Burkville,7698.0,7698.0,CC1,1,,Pipeline Natural Gas,NG,NG,CT,200.0,5536755.6,X-walk from Travis,OPR,May/16/1999 
SABIC Innovative Plastics - Burkville,7698.0,7698.0,CC1,2,,Pipeline Natural Gas,NG,NG,CT,200.0,5536755.6,X-walk from Travis,OPR,May/16/1999 
Tiger Bay,7699.0,7699.0,1,CT1,1,Pipeline Natural Gas,NG,NG,CT,165.0,7458413.466,X-walk from Travis,OPR,Jul/14/1997 
Tiger Bay,7699.0,7699.0,1,CW1,1,Pipeline Natural Gas,NG,NG,CT,165.0,7458413.466,X-walk from Travis,OPR,Jul/14/1997 
Fairless Hills Generating Station,7701.0,7701.0,PHBLR4,B,,Other Gas,OG,LFG,ST,310.0,1755609.802,X-walk from Travis,OPR,Dec/01/1996 
Fairless Hills Generating Station,7701.0,7701.0,PHBLR4,A,,Other Gas,OG,LFG,ST,310.0,1755609.802,X-walk from Travis,OPR,Dec/01/1996 
Fairless Hills Generating Station,7701.0,7701.0,PHBLR5,A,,Other Gas,OG,LFG,ST,310.0,1982748.4819999998,X-walk from Travis,OPR,Dec/01/1996 
Fairless Hills Generating Station,7701.0,7701.0,PHBLR5,B,,Other Gas,OG,LFG,ST,310.0,1982748.4819999998,X-walk from Travis,OPR,Dec/01/1996 
Plant H. Allen Franklin,7710.0,7710.0,1A,ST1,1A,Pipeline Natural Gas,NG,NG,CT,335.0,12894781.73,X-walk from Travis,OPR,Jul/12/2001 
Plant H. Allen Franklin,7710.0,7710.0,1A,CT1A,1A,Pipeline Natural Gas,NG,NG,CT,335.0,12894781.73,X-walk from Travis,OPR,Jul/12/2001 
Plant H. Allen Franklin,7710.0,7710.0,1B,CT1B,1B,Pipeline Natural Gas,NG,NG,CT,335.0,12732765.15,X-walk from Travis,OPR,Dec/08/2001 
Plant H. Allen Franklin,7710.0,7710.0,1B,ST1,1B,Pipeline Natural Gas,NG,NG,CT,335.0,12732765.15,X-walk from Travis,OPR,Dec/08/2001 
Plant H. Allen Franklin,7710.0,7710.0,2A,ST2,2A,Pipeline Natural Gas,NG,NG,CT,360.0,14959492.48,X-walk from Travis,OPR,Jan/09/2003 
Plant H. Allen Franklin,7710.0,7710.0,2A,CT2A,2A,Pipeline Natural Gas,NG,NG,CT,360.0,14959492.48,X-walk from Travis,OPR,Jan/09/2003 
Plant H. Allen Franklin,7710.0,7710.0,2B,CT2B,2B,Pipeline Natural Gas,NG,NG,CT,360.0,15119229.53,X-walk from Travis,OPR,Apr/01/2002 
Plant H. Allen Franklin,7710.0,7710.0,2B,ST2,2B,Pipeline Natural Gas,NG,NG,CT,360.0,15119229.53,X-walk from Travis,OPR,Apr/01/2002 
Plant H. Allen Franklin,7710.0,7710.0,3A,ST3,3A,Pipeline Natural Gas,NG,NG,CT,365.0,12796518.38,X-walk from Travis,OPR,Jan/08/2008 
Plant H. Allen Franklin,7710.0,7710.0,3A,CT3A,3A,Pipeline Natural Gas,NG,NG,CT,365.0,12796518.38,X-walk from Travis,OPR,Jan/08/2008 
Plant H. Allen Franklin,7710.0,7710.0,3B,ST3,3B,Pipeline Natural Gas,NG,NG,CT,365.0,12638418.45,X-walk from Travis,OPR,Jan/14/2008 
Plant H. Allen Franklin,7710.0,7710.0,3B,CT3B,3B,Pipeline Natural Gas,NG,NG,CT,365.0,12638418.45,X-walk from Travis,OPR,Jan/14/2008 
Meridian Naval Air Station,7719.0,7719.0,DG1,1,,,,DFO,,,,X-walk from Travis,OPR,Jun/01/1998 
Meridian Naval Air Station,7719.0,7719.0,DG2,2,,,,DFO,,,,X-walk from Travis,OPR,Jun/01/1998 
Meridian Naval Air Station,7719.0,7719.0,DG3,3,,,,DFO,,,,X-walk from Travis,OPR,Jun/01/1998 
Meridian Naval Air Station,7719.0,7719.0,DG4,4,,,,DFO,,,,X-walk from Travis,OPR,Jun/01/1998 
Meridian Naval Air Station,7719.0,7719.0,DG5,5,,,,DFO,,,,X-walk from Travis,OPR,Jun/01/1998 
Theodore Cogeneration,7721.0,7721.0,CC1,1,,Pipeline Natural Gas,NG,NG,CT,365.0,11065395.35,X-walk from Travis,OPR,Oct/11/2000 
Theodore Cogeneration,7721.0,7721.0,CC1,2,,Pipeline Natural Gas,NG,NG,CT,365.0,11065395.35,X-walk from Travis,OPR,Oct/11/2000 
"KapStone Charleston Kraft, LLC",7737.0,7737.0,B001,1,B001,Coal,CBL,WDS,ST,1100.0,4202539.383,X-walk from Travis,OPR,Aug/20/1999 
"KapStone Charleston Kraft, LLC",7737.0,7737.0,B002,,,Natural Gas,NG,,ST,500.0,25583.3,,Operating,
"KapStone Charleston Kraft, LLC",7737.0,7737.0,B003,,,Natural Gas,NG,,ST,500.0,40862.6,,Operating,
"KapStone Charleston Kraft, LLC",7737.0,7737.0,B004,,,Natural Gas,NG,,ST,500.0,89275.8,,Operating,
Essex Power Plant,7749.0,7749.0,1,1,,Pipeline Natural Gas,NG,NG,GT,136.0,816991.0140000001,X-walk from Travis,OPR,Jun/22/1999 
Nodaway Power Plant,7754.0,7754.0,1,1,,Pipeline Natural Gas,NG,NG,GT,130.0,11424.231000000002,X-walk from Travis,OPR,Jun/28/1999 
Nodaway Power Plant,7754.0,7754.0,2,2,,Pipeline Natural Gas,NG,NG,GT,130.0,11061.066,X-walk from Travis,OPR,Jul/07/1999 
Chouteau Power Plant,7757.0,7757.0,1,3,1,Pipeline Natural Gas,NG,NG,CT,265.0,7022774.563999999,X-walk from Travis,OPR,May/09/2000 
Chouteau Power Plant,7757.0,7757.0,1,1,1,Pipeline Natural Gas,NG,NG,CT,265.0,7022774.563999999,X-walk from Travis,OPR,May/09/2000 
Chouteau Power Plant,7757.0,7757.0,2,3,2,Pipeline Natural Gas,NG,NG,CT,265.0,5672276.302,X-walk from Travis,OPR,May/12/2000 
Chouteau Power Plant,7757.0,7757.0,2,2,2,Pipeline Natural Gas,NG,NG,CT,265.0,5672276.302,X-walk from Travis,OPR,May/12/2000 
Chouteau Power Plant,7757.0,7757.0,3,6,3,Pipeline Natural Gas,NG,NG,CT,271.0,9101593.957,X-walk from Travis,OPR,Mar/11/2011 
Chouteau Power Plant,7757.0,7757.0,3,4,3,Pipeline Natural Gas,NG,NG,CT,271.0,9101593.957,X-walk from Travis,OPR,Mar/11/2011 
Chouteau Power Plant,7757.0,7757.0,4,6,4,Pipeline Natural Gas,NG,NG,CT,271.0,9724352.506000001,X-walk from Travis,OPR,Feb/27/2011 
Chouteau Power Plant,7757.0,7757.0,4,5,4,Pipeline Natural Gas,NG,NG,CT,271.0,9724352.506000001,X-walk from Travis,OPR,Feb/27/2011 
Waverly Municipal Elec. South Plant,7758.0,7758.0,11,1,,,,DFO,,,,X-walk from Travis,OPR,May/01/2000 
Waverly Municipal Elec. South Plant,7758.0,7758.0,12,2,,,,DFO,,,,X-walk from Travis,OPR,May/01/2000 
Waverly Municipal Elec. South Plant,7758.0,7758.0,13,3,,,,DFO,,,,X-walk from Travis,OPR,May/01/2000 
Waverly Municipal Elec. South Plant,7758.0,7758.0,14,4,,,,DFO,,,,X-walk from Travis,OPR,May/01/2000 
Waverly Municipal Elec. South Plant,7758.0,7758.0,15,5,,,,DFO,,,,X-walk from Travis,OPR,May/01/2000 
Waverly Municipal Elec. South Plant,7758.0,7758.0,16,6,,,,DFO,,,,X-walk from Travis,OPR,May/01/2000 
Georgetown Substation,7759.0,7759.0,GT1,GT1,,Pipeline Natural Gas,NG,NG,GT,110.0,580512.922,X-walk from Travis,OPR,Apr/27/2000 
Georgetown Substation,7759.0,7759.0,GT2,GT2,,Pipeline Natural Gas,NG,NG,GT,110.0,794347.1109999999,X-walk from Travis,OPR,Apr/19/2000 
Georgetown Substation,7759.0,7759.0,GT3,GT3,,Pipeline Natural Gas,NG,NG,GT,110.0,760648.995,X-walk from Travis,OPR,May/05/2000 
Georgetown Substation,7759.0,7759.0,GT4,GT4,,Pipeline Natural Gas,NG,NG,GT,110.0,614532.327,X-walk from Travis,OPR,Mar/20/2001 
Tilton Power Station,7760.0,7760.0,1,1,,Pipeline Natural Gas,NG,NG,GT,48.0,317308.691,X-walk from Travis,OPR,May/05/1999 
Tilton Power Station,7760.0,7760.0,2,2,,Pipeline Natural Gas,NG,NG,GT,48.0,305762.62,X-walk from Travis,OPR,May/19/1999 
Tilton Power Station,7760.0,7760.0,3,3,,Pipeline Natural Gas,NG,NG,GT,48.0,287315.327,X-walk from Travis,OPR,May/24/1999 
Tilton Power Station,7760.0,7760.0,4,4,,Pipeline Natural Gas,NG,NG,GT,50.0,292807.136,X-walk from Travis,OPR,Jun/09/1999 
Calpine Hidalgo Energy Center,7762.0,55545.0,HRSG1,STG1,,Pipeline Natural Gas,NG,NG,CT,275.0,10568961.12,X-walk from Travis,OPR,
Calpine Hidalgo Energy Center,7762.0,55545.0,HRSG1,CTG1,,Pipeline Natural Gas,NG,NG,CT,275.0,10568961.12,X-walk from Travis,OPR,
Calpine Hidalgo Energy Center,7762.0,55545.0,HRSG2,STG1,,Pipeline Natural Gas,NG,NG,CT,275.0,9294761.365,X-walk from Travis,OPR,
Calpine Hidalgo Energy Center,7762.0,55545.0,HRSG2,CTG2,,Pipeline Natural Gas,NG,NG,CT,275.0,9294761.365,X-walk from Travis,OPR,
Henry County Generating Station,7763.0,7763.0,1,1,,Pipeline Natural Gas,NG,NG,GT,50.0,454178.041,X-walk from Travis,OPR,Jul/17/2001 
Henry County Generating Station,7763.0,7763.0,2,2,,Pipeline Natural Gas,NG,NG,GT,50.0,616795.088,X-walk from Travis,OPR,Jul/31/2001 
Henry County Generating Station,7763.0,7763.0,3,3,,Pipeline Natural Gas,NG,NG,GT,50.0,550441.155,X-walk from Travis,OPR,Aug/18/2001 
MPC Generating,7764.0,7764.0,1,1,,Pipeline Natural Gas,NG,NG,GT,184.0,132444.57,X-walk from Travis,OPR,Jul/01/1999 
MPC Generating,7764.0,7764.0,2,2,,Pipeline Natural Gas,NG,NG,GT,184.0,66406.927,X-walk from Travis,OPR,Jan/11/2001 
Dahlberg (Jackson County),7765.0,7709.0,1,1,,Pipeline Natural Gas,NG,NG,GT,100.0,1194277.6909999999,X-walk from Travis,OPR,
Dahlberg (Jackson County),7765.0,7709.0,10,10,,Pipeline Natural Gas,NG,NG,GT,100.0,285120.26300000004,X-walk from Travis,OPR,
Dahlberg (Jackson County),7765.0,7709.0,2,2,,Pipeline Natural Gas,NG,NG,GT,100.0,298731.516,X-walk from Travis,OPR,
Dahlberg (Jackson County),7765.0,7709.0,3,3,,Pipeline Natural Gas,NG,NG,GT,100.0,1178098.0259999998,X-walk from Travis,OPR,
Dahlberg (Jackson County),7765.0,7709.0,4,4,,Pipeline Natural Gas,NG,NG,GT,100.0,224840.551,X-walk from Travis,OPR,
Dahlberg (Jackson County),7765.0,7709.0,5,5,,Pipeline Natural Gas,NG,NG,GT,100.0,1288116.506,X-walk from Travis,OPR,
Dahlberg (Jackson County),7765.0,7709.0,6,6,,Pipeline Natural Gas,NG,NG,GT,100.0,318891.351,X-walk from Travis,OPR,
Dahlberg (Jackson County),7765.0,7709.0,7,7,,Pipeline Natural Gas,NG,NG,GT,100.0,1241252.9170000001,X-walk from Travis,OPR,
Dahlberg (Jackson County),7765.0,7709.0,8,8,,Pipeline Natural Gas,NG,NG,GT,100.0,343787.789,X-walk from Travis,OPR,
Dahlberg (Jackson County),7765.0,7709.0,9,9,,Pipeline Natural Gas,NG,NG,GT,100.0,1173969.612,X-walk from Travis,OPR,
Sowega Power Project,7768.0,7768.0,CT2,CTG2,,Pipeline Natural Gas,NG,NG,GT,52.0,617113.415,X-walk from Travis,OPR,Jun/28/1999 
Sowega Power Project,7768.0,7768.0,CT3,CTG3,,Pipeline Natural Gas,NG,NG,GT,52.0,561126.546,X-walk from Travis,OPR,Jul/20/1999 
AMP-Ohio Cleveland Peaking,7774.0,7774.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2000 
AMP-Ohio Cleveland Peaking,7774.0,7774.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2000 
AMP-Ohio Cleveland Peaking,7774.0,7774.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2000 
AMP-Ohio Cleveland Peaking,7774.0,7774.0,4,4,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2000 
AMP-Ohio Cleveland Peaking,7774.0,7774.0,5,5,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2000 
AMP-Ohio Cleveland Peaking,7774.0,7774.0,6,6,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2000 
Omega JV2 Versailles,7775.0,7775.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Jun/01/1999 
Omega JV2 Versailles,7775.0,7775.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,Jun/01/1999 
Omega JV2 Versailles,7775.0,7775.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,Jun/01/1999 
Omega JV2 Napoleon,7776.0,7776.0,1,4,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Napoleon,7776.0,7776.0,2,5,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Napoleon,7776.0,7776.0,3,6,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Dover,7777.0,7777.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Dover,7777.0,7777.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Dover,7777.0,7777.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Dover,7777.0,7777.0,4,4,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Dover,7777.0,7777.0,5,5,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Dover,7777.0,7777.0,6,6,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
AMP-Ohio Orrville Peaking,7778.0,7778.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
AMP-Ohio Orrville Peaking,7778.0,7778.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
AMP-Ohio Orrville Peaking,7778.0,7778.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Bryan,7779.0,7779.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Bryan,7779.0,7779.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Bryan,7779.0,7779.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Bryan,7779.0,7779.0,4,4,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Bryan,7779.0,7779.0,5,5,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Bryan,7779.0,7779.0,6,6,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/1999 
Omega JV2 Jackson Center,7780.0,7780.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Jun/01/1999 
AMP-Ohio Arcanum,7781.0,7781.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Jun/01/1999 
Omega JV2 Hamilton,7782.0,7782.0,P001,1,,Pipeline Natural Gas,NG,NG,GT,32.0,39193.8,X-walk from Travis,OPR,May/08/2000 
Omega JV2 Bowling Green,7783.0,7783.0,P001,1,,Pipeline Natural Gas,NG,NG,GT,33.0,27270.9,X-walk from Travis,OPR,May/08/2000 
Bonanza,7790.0,7790.0,1-1,1,1-1,Coal,CBL,BIT,ST,500.0,35011864.08,X-walk from Travis,OPR,Dec/01/1985 
Omega JV2 Montpelier,7791.0,7791.0,1,1,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2000 
Omega JV2 Montpelier,7791.0,7791.0,2,2,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2000 
Omega JV2 Montpelier,7791.0,7791.0,3,3,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2000 
Omega JV2 Montpelier,7791.0,7791.0,4,4,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2000 
Omega JV2 Montpelier,7791.0,7791.0,5,5,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2000 
Omega JV2 Montpelier,7791.0,7791.0,6,6,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2000 
Custer Energy Center,7795.0,7795.0,1,1,,,,NG,,,,X-walk from Travis,OPR,May/31/1999 
Richmond County Plant,7805.0,7805.0,1,001,,Pipeline Natural Gas,NG,NG,GT,195.0,6889845.165,X-walk from Travis,OPR,Mar/25/2001 
Richmond County Plant,7805.0,7805.0,10,ST5,,Pipeline Natural Gas,NG,NG,CT,365.0,16647497.9,X-walk from Travis,OPR,Jan/17/2011 
Richmond County Plant,7805.0,7805.0,10,10,,Pipeline Natural Gas,NG,NG,CT,365.0,16647497.9,X-walk from Travis,OPR,Jan/17/2011 
Richmond County Plant,7805.0,7805.0,2,002,,Pipeline Natural Gas,NG,NG,GT,195.0,6623156.159,X-walk from Travis,OPR,Apr/01/2001 
Richmond County Plant,7805.0,7805.0,3,003,,Pipeline Natural Gas,NG,NG,GT,195.0,6639954.642999999,X-walk from Travis,OPR,Apr/08/2001 
Richmond County Plant,7805.0,7805.0,4,004,4,Pipeline Natural Gas,NG,NG,GT,187.0,6855337.5770000005,X-walk from Travis,OPR,Apr/15/2001 
Richmond County Plant,7805.0,7805.0,6,6,,Pipeline Natural Gas,NG,NG,GT,195.0,6016555.737000001,X-walk from Travis,OPR,Apr/01/2002 
Richmond County Plant,7805.0,7805.0,7,ST4,,Pipeline Natural Gas,NG,NG,CT,198.0,11114968.45,X-walk from Travis,OPR,Apr/01/2002 
Richmond County Plant,7805.0,7805.0,7,7,,Pipeline Natural Gas,NG,NG,CT,198.0,11114968.45,X-walk from Travis,OPR,Apr/01/2002 
Richmond County Plant,7805.0,7805.0,8,ST4,,Pipeline Natural Gas,NG,NG,CT,198.0,10836716.14,X-walk from Travis,OPR,Apr/01/2002 
Richmond County Plant,7805.0,7805.0,8,8,,Pipeline Natural Gas,NG,NG,CT,198.0,10836716.14,X-walk from Travis,OPR,Apr/01/2002 
